MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name
24,GUJARAT,488,Bharuch,3915,Vagra,522255,Keshwan
24,GUJARAT,488,Bharuch,3915,Vagra,522256,Trankal
24,GUJARAT,488,Bharuch,3915,Vagra,522257,Aladar
24,GUJARAT,488,Bharuch,3915,Vagra,522258,Harinagar
24,GUJARAT,488,Bharuch,3915,Vagra,522259,Paniadara
24,GUJARAT,488,Bharuch,3915,Vagra,522260,Goladara
24,GUJARAT,488,Bharuch,3915,Vagra,522261,Ambhel
24,GUJARAT,488,Bharuch,3915,Vagra,522262,Limdi
24,GUJARAT,488,Bharuch,3915,Vagra,522263,Kalam
24,GUJARAT,488,Bharuch,3915,Vagra,522264,Mosam
24,GUJARAT,488,Bharuch,3915,Vagra,522265,Pisad
24,GUJARAT,488,Bharuch,3915,Vagra,522266,Vastikhandali
24,GUJARAT,488,Bharuch,3915,Vagra,522267,Rahad
24,GUJARAT,488,Bharuch,3915,Vagra,522268,Vachhnad
24,GUJARAT,488,Bharuch,3915,Vagra,522269,Saladara
24,GUJARAT,488,Bharuch,3915,Vagra,522270,Ankot
24,GUJARAT,488,Bharuch,3915,Vagra,522271,Juned
24,GUJARAT,488,Bharuch,3915,Vagra,522272,Saran
24,GUJARAT,488,Bharuch,3915,Vagra,522273,Sutrel
24,GUJARAT,488,Bharuch,3915,Vagra,522274,Vahiyal
24,GUJARAT,488,Bharuch,3915,Vagra,522275,Pipalia
24,GUJARAT,488,Bharuch,3915,Vagra,522276,Pakhajan
24,GUJARAT,488,Bharuch,3915,Vagra,522277,Nadarkha
24,GUJARAT,488,Bharuch,3915,Vagra,522278,Narnavi
24,GUJARAT,488,Bharuch,3915,Vagra,522279,Padariya
24,GUJARAT,488,Bharuch,3915,Vagra,522280,Kadodara
24,GUJARAT,488,Bharuch,3915,Vagra,522281,Vav
24,GUJARAT,488,Bharuch,3915,Vagra,522282,Sambheti
24,GUJARAT,488,Bharuch,3915,Vagra,522283,Janiadara
24,GUJARAT,488,Bharuch,3915,Vagra,522284,Akhod
24,GUJARAT,488,Bharuch,3915,Vagra,522285,Nandida
24,GUJARAT,488,Bharuch,3915,Vagra,522286,Khojbal
24,GUJARAT,488,Bharuch,3915,Vagra,522287,Sadathala
24,GUJARAT,488,Bharuch,3915,Vagra,522288,Kothia
24,GUJARAT,488,Bharuch,3915,Vagra,522289,Sayakha
24,GUJARAT,488,Bharuch,3915,Vagra,522290,Bhersam
24,GUJARAT,488,Bharuch,3915,Vagra,522291,Vorasamni
24,GUJARAT,488,Bharuch,3915,Vagra,522292,Aragama
24,GUJARAT,488,Bharuch,3915,Vagra,522293,Vilayat
24,GUJARAT,488,Bharuch,3915,Vagra,522294,Bhensali
24,GUJARAT,488,Bharuch,3915,Vagra,522295,Atali
24,GUJARAT,488,Bharuch,3915,Vagra,522296,Galenda
24,GUJARAT,488,Bharuch,3915,Vagra,522297,Samatpor
24,GUJARAT,488,Bharuch,3915,Vagra,522298,Vadadla
24,GUJARAT,488,Bharuch,3915,Vagra,522299,Dahej
24,GUJARAT,488,Bharuch,3915,Vagra,522300,Lakhigam
24,GUJARAT,488,Bharuch,3915,Vagra,522301,Luvara
24,GUJARAT,488,Bharuch,3915,Vagra,522302,Jageshwar
24,GUJARAT,488,Bharuch,3915,Vagra,522303,Ambheta
24,GUJARAT,488,Bharuch,3915,Vagra,522304,Jolva
24,GUJARAT,488,Bharuch,3915,Vagra,522305,Suva
24,GUJARAT,488,Bharuch,3915,Vagra,522306,Rahiad
24,GUJARAT,488,Bharuch,3915,Vagra,522307,Koliad
24,GUJARAT,488,Bharuch,3915,Vagra,522308,Kaladara
24,GUJARAT,488,Bharuch,3915,Vagra,522309,Vengani
24,GUJARAT,488,Bharuch,3915,Vagra,522310,Aliabet
24,GUJARAT,488,Bharuch,3916,Bharuch,522311,Bharuch
24,GUJARAT,488,Bharuch,3916,Bharuch,522312,Kamboli
24,GUJARAT,488,Bharuch,3916,Bharuch,522313,Simalia
24,GUJARAT,488,Bharuch,3916,Bharuch,522314,Kishnad
24,GUJARAT,488,Bharuch,3916,Bharuch,522315,Ghodi
24,GUJARAT,488,Bharuch,3916,Bharuch,522316,Thikaria
24,GUJARAT,488,Bharuch,3916,Bharuch,522317,Tankariya
24,GUJARAT,488,Bharuch,3916,Bharuch,522318,Padariya
24,GUJARAT,488,Bharuch,3916,Bharuch,522319,Karela
24,GUJARAT,488,Bharuch,3916,Bharuch,522320,Kelod
24,GUJARAT,488,Bharuch,3916,Bharuch,522321,Pipalia
24,GUJARAT,488,Bharuch,3916,Bharuch,522322,Parkhet
24,GUJARAT,488,Bharuch,3916,Bharuch,522323,Adol
24,GUJARAT,488,Bharuch,3916,Bharuch,522324,Varedia
24,GUJARAT,488,Bharuch,3916,Bharuch,522325,Segva
24,GUJARAT,488,Bharuch,3916,Bharuch,522326,Shahpura
24,GUJARAT,488,Bharuch,3916,Bharuch,522327,Nand
24,GUJARAT,488,Bharuch,3916,Bharuch,522328,Bharthana
24,GUJARAT,488,Bharuch,3916,Bharuch,522329,Uparali
24,GUJARAT,488,Bharuch,3916,Bharuch,522330,Manch
24,GUJARAT,488,Bharuch,3916,Bharuch,522331,Kahan
24,GUJARAT,488,Bharuch,3916,Bharuch,522332,Sitpon
24,GUJARAT,488,Bharuch,3916,Bharuch,522333,Pariej
24,GUJARAT,488,Bharuch,3916,Bharuch,522334,Dayadra
24,GUJARAT,488,Bharuch,3916,Bharuch,522335,Tralsa
24,GUJARAT,488,Bharuch,3916,Bharuch,522336,Hingalla
24,GUJARAT,488,Bharuch,3916,Bharuch,522337,Bori
24,GUJARAT,488,Bharuch,3916,Bharuch,522338,Kargat
24,GUJARAT,488,Bharuch,3916,Bharuch,522339,Jhanghar
24,GUJARAT,488,Bharuch,3916,Bharuch,522340,Bambusar
24,GUJARAT,488,Bharuch,3916,Bharuch,522341,Samlod
24,GUJARAT,488,Bharuch,3916,Bharuch,522342,Jhanor
24,GUJARAT,488,Bharuch,3916,Bharuch,522343,Dabhali
24,GUJARAT,488,Bharuch,3916,Bharuch,522344,Nabipur
24,GUJARAT,488,Bharuch,3916,Bharuch,522345,Kuvadar
24,GUJARAT,488,Bharuch,3916,Bharuch,522346,Kothi
24,GUJARAT,488,Bharuch,3916,Bharuch,522347,Tralsi
24,GUJARAT,488,Bharuch,3916,Bharuch,522348,Derol
24,GUJARAT,488,Bharuch,3916,Bharuch,522349,Sarnar
24,GUJARAT,488,Bharuch,3916,Bharuch,522350,Amleshwar
24,GUJARAT,488,Bharuch,3916,Bharuch,522351,Cholad
24,GUJARAT,488,Bharuch,3916,Bharuch,522352,Vansi
24,GUJARAT,488,Bharuch,3916,Bharuch,522353,Vahalu
24,GUJARAT,488,Bharuch,3916,Bharuch,522354,Mahudhala
24,GUJARAT,488,Bharuch,3916,Bharuch,522355,Paguthan
24,GUJARAT,488,Bharuch,3916,Bharuch,522356,Haldar
24,GUJARAT,488,Bharuch,3916,Bharuch,522357,Asuria
24,GUJARAT,488,Bharuch,3916,Bharuch,522358,Umara
24,GUJARAT,488,Bharuch,3916,Bharuch,522359,Kavitha
24,GUJARAT,488,Bharuch,3916,Bharuch,522360,Karmali
24,GUJARAT,488,Bharuch,3916,Bharuch,522361,Sindhot
24,GUJARAT,488,Bharuch,3916,Bharuch,522362,Angareshwar
24,GUJARAT,488,Bharuch,3916,Bharuch,522363,Nikora
24,GUJARAT,488,Bharuch,3916,Bharuch,522364,Mangleshwar
24,GUJARAT,488,Bharuch,3916,Bharuch,522365,Karjan
24,GUJARAT,488,Bharuch,3916,Bharuch,522366,Osara
24,GUJARAT,488,Bharuch,3916,Bharuch,522367,Luwara
24,GUJARAT,488,Bharuch,3916,Bharuch,522368,Vagusana
24,GUJARAT,488,Bharuch,3916,Bharuch,522369,Kasad
24,GUJARAT,488,Bharuch,3916,Bharuch,522370,Tham
24,GUJARAT,488,Bharuch,3916,Bharuch,522371,Karmad
24,GUJARAT,488,Bharuch,3916,Bharuch,522372,Kurala
24,GUJARAT,488,Bharuch,3916,Bharuch,522373,Amdada
24,GUJARAT,488,Bharuch,3916,Bharuch,522374,Sankhvad
24,GUJARAT,488,Bharuch,3916,Bharuch,522375,Kesrol
24,GUJARAT,488,Bharuch,3916,Bharuch,522376,Eksal
24,GUJARAT,488,Bharuch,3916,Bharuch,522377,Navetha
24,GUJARAT,488,Bharuch,3916,Bharuch,522378,Bhuva
24,GUJARAT,488,Bharuch,3916,Bharuch,522379,Vesdada
24,GUJARAT,488,Bharuch,3916,Bharuch,522380,Detral
24,GUJARAT,488,Bharuch,3916,Bharuch,522381,Manubar
24,GUJARAT,488,Bharuch,3916,Bharuch,522382,Kanthariya
24,GUJARAT,488,Bharuch,3916,Bharuch,522383,Umraj
24,GUJARAT,488,Bharuch,3916,Bharuch,522384,Chavaj
24,GUJARAT,488,Bharuch,3916,Bharuch,522385,Vadadla
24,GUJARAT,488,Bharuch,3916,Bharuch,522386,Haldarwa
24,GUJARAT,488,Bharuch,3916,Bharuch,522387,Tavara
24,GUJARAT,488,Bharuch,3916,Bharuch,522388,Shuklatirth
24,GUJARAT,488,Bharuch,3916,Bharuch,522389,Rahadpor
24,GUJARAT,488,Bharuch,3916,Bharuch,522390,Dahegam
24,GUJARAT,488,Bharuch,3916,Bharuch,522391,Hinglot
24,GUJARAT,488,Bharuch,3916,Bharuch,522392,Vadva
24,GUJARAT,488,Bharuch,3916,Bharuch,522393,Bhadbhut
24,GUJARAT,488,Bharuch,3916,Bharuch,522394,Kasva
24,GUJARAT,488,Bharuch,3916,Bharuch,522395,Manad
24,GUJARAT,488,Bharuch,3916,Bharuch,522396,Mahegam
24,GUJARAT,488,Bharuch,3916,Bharuch,522397,Dashan
24,GUJARAT,488,Bharuch,3916,Bharuch,522398,Verwada
24,GUJARAT,488,Bharuch,3916,Bharuch,522399,Kukarwada
24,GUJARAT,488,Bharuch,3916,Bharuch,522400,Borbhatha Bet
24,GUJARAT,488,Bharuch,3916,Bharuch,522401,Palej (CT)
24,GUJARAT,488,Bharuch,3916,Bharuch,522402,Sherpura (CT)
24,GUJARAT,488,Bharuch,3916,Bharuch,522403,Nandelav (CT)
24,GUJARAT,488,Bharuch,3916,Bharuch,522404,Bholav (CT)
24,GUJARAT,488,Bharuch,3916,Bharuch,522405,Jhadeshwar (CT)
24,GUJARAT,488,Bharuch,3916,Bharuch,522406,Maktampur (CT)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522407,Jhagadia
24,GUJARAT,488,Bharuch,3917,Jhagadia,522408,Mota Vasna
24,GUJARAT,488,Bharuch,3917,Jhagadia,522409,Indore
24,GUJARAT,488,Bharuch,3917,Jhagadia,522410,Panetha
24,GUJARAT,488,Bharuch,3917,Jhagadia,522411,Nana Vasna
24,GUJARAT,488,Bharuch,3917,Jhagadia,522412,Parvata
24,GUJARAT,488,Bharuch,3917,Jhagadia,522413,Asha
24,GUJARAT,488,Bharuch,3917,Jhagadia,522414,Velugam
24,GUJARAT,488,Bharuch,3917,Jhagadia,522415,Tarsali
24,GUJARAT,488,Bharuch,3917,Jhagadia,522416,Patar
24,GUJARAT,488,Bharuch,3917,Jhagadia,522417,Ore
24,GUJARAT,488,Bharuch,3917,Jhagadia,522418,Tothidara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522419,Rundh
24,GUJARAT,488,Bharuch,3917,Jhagadia,522420,Krushnapuri
24,GUJARAT,488,Bharuch,3917,Jhagadia,522421,Vadhavana
24,GUJARAT,488,Bharuch,3917,Jhagadia,522422,Kakalpor
24,GUJARAT,488,Bharuch,3917,Jhagadia,522423,Sarsad
24,GUJARAT,488,Bharuch,3917,Jhagadia,522424,Fichwada (Sarkari)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522425,Dhundha
24,GUJARAT,488,Bharuch,3917,Jhagadia,522426,Mahuvada
24,GUJARAT,488,Bharuch,3917,Jhagadia,522427,Bamalla
24,GUJARAT,488,Bharuch,3917,Jhagadia,522428,Umalla
24,GUJARAT,488,Bharuch,3917,Jhagadia,522429,Roomalpura
24,GUJARAT,488,Bharuch,3917,Jhagadia,522430,Jamboi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522431,Umadhara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522432,Kantidara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522433,Bhalod
24,GUJARAT,488,Bharuch,3917,Jhagadia,522434,Prankad
24,GUJARAT,488,Bharuch,3917,Jhagadia,522435,Jarsad
24,GUJARAT,488,Bharuch,3917,Jhagadia,522436,Vanakpore
24,GUJARAT,488,Bharuch,3917,Jhagadia,522437,Pipdara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522438,Sanjali
24,GUJARAT,488,Bharuch,3917,Jhagadia,522439,Achhalia
24,GUJARAT,488,Bharuch,3917,Jhagadia,522440,Shir
24,GUJARAT,488,Bharuch,3917,Jhagadia,522441,Tavdi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522442,Vala
24,GUJARAT,488,Bharuch,3917,Jhagadia,522443,Raisangpura
24,GUJARAT,488,Bharuch,3917,Jhagadia,522444,Vaghpara (Dumala)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522445,Tejpor
24,GUJARAT,488,Bharuch,3917,Jhagadia,522446,Uchchhab
24,GUJARAT,488,Bharuch,3917,Jhagadia,522447,Haripara (Dumala)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522448,Sarsa
24,GUJARAT,488,Bharuch,3917,Jhagadia,522449,Rajpardi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522450,Avidha
24,GUJARAT,488,Bharuch,3917,Jhagadia,522451,Pora
24,GUJARAT,488,Bharuch,3917,Jhagadia,522452,Limodara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522453,Karad
24,GUJARAT,488,Bharuch,3917,Jhagadia,522454,Khadoli
24,GUJARAT,488,Bharuch,3917,Jhagadia,522455,Madhavpara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522456,Boridara (Sarkari)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522457,Nana Sorva
24,GUJARAT,488,Bharuch,3917,Jhagadia,522458,Rajpara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522459,Rupania
24,GUJARAT,488,Bharuch,3917,Jhagadia,522460,Kapat
24,GUJARAT,488,Bharuch,3917,Jhagadia,522461,Dabhal
24,GUJARAT,488,Bharuch,3917,Jhagadia,522462,Vali
24,GUJARAT,488,Bharuch,3917,Jhagadia,522463,Khalak
24,GUJARAT,488,Bharuch,3917,Jhagadia,522464,Kesharva
24,GUJARAT,488,Bharuch,3917,Jhagadia,522465,Umarkharda
24,GUJARAT,488,Bharuch,3917,Jhagadia,522466,Koliapada
24,GUJARAT,488,Bharuch,3917,Jhagadia,522467,Kantol
24,GUJARAT,488,Bharuch,3917,Jhagadia,522468,Ambakhadi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522469,Mota Sorva
24,GUJARAT,488,Bharuch,3917,Jhagadia,522470,Samarpara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522471,Malipipar
24,GUJARAT,488,Bharuch,3917,Jhagadia,522472,Bhimpor
24,GUJARAT,488,Bharuch,3917,Jhagadia,522473,Simdhara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522474,Jhagadia
24,GUJARAT,488,Bharuch,3917,Jhagadia,522475,Mota Sanja
24,GUJARAT,488,Bharuch,3917,Jhagadia,522476,Vaghpara (Sarkari)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522477,Haripara (Sarkari)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522478,Ratanpore
24,GUJARAT,488,Bharuch,3917,Jhagadia,522479,Bhuri 
24,GUJARAT,488,Bharuch,3917,Jhagadia,522480,Maljipara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522481,Gundecha
24,GUJARAT,488,Bharuch,3917,Jhagadia,522482,Kadwali
24,GUJARAT,488,Bharuch,3917,Jhagadia,522483,Bilvada
24,GUJARAT,488,Bharuch,3917,Jhagadia,522484,Razalwada
24,GUJARAT,488,Bharuch,3917,Jhagadia,522485,Mandvi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522486,Vankol
24,GUJARAT,488,Bharuch,3917,Jhagadia,522487,Pada
24,GUJARAT,488,Bharuch,3917,Jhagadia,522488,Jamoli
24,GUJARAT,488,Bharuch,3917,Jhagadia,522489,Dholi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522490,Pipalpan
24,GUJARAT,488,Bharuch,3917,Jhagadia,522491,Choki
24,GUJARAT,488,Bharuch,3917,Jhagadia,522492,Amalzar
24,GUJARAT,488,Bharuch,3917,Jhagadia,522493,Amod
24,GUJARAT,488,Bharuch,3917,Jhagadia,522494,Vankihathan
24,GUJARAT,488,Bharuch,3917,Jhagadia,522495,Kunvarpara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522496,Sultanpura
24,GUJARAT,488,Bharuch,3917,Jhagadia,522497,Ranipara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522498,Uchedia
24,GUJARAT,488,Bharuch,3917,Jhagadia,522499,Govali Bet
24,GUJARAT,488,Bharuch,3917,Jhagadia,522500,Govali
24,GUJARAT,488,Bharuch,3917,Jhagadia,522501,Nana Sanja
24,GUJARAT,488,Bharuch,3917,Jhagadia,522502,Vanthevad
24,GUJARAT,488,Bharuch,3917,Jhagadia,522503,Kharia
24,GUJARAT,488,Bharuch,3917,Jhagadia,522504,Dholakuva
24,GUJARAT,488,Bharuch,3917,Jhagadia,522505,Andharkachhala
24,GUJARAT,488,Bharuch,3917,Jhagadia,522506,Damlai
24,GUJARAT,488,Bharuch,3917,Jhagadia,522507,Padvaniya
24,GUJARAT,488,Bharuch,3917,Jhagadia,522508,Rampore
24,GUJARAT,488,Bharuch,3917,Jhagadia,522509,Baleshwar
24,GUJARAT,488,Bharuch,3917,Jhagadia,522510,Jespore
24,GUJARAT,488,Bharuch,3917,Jhagadia,522511,Sajanvav
24,GUJARAT,488,Bharuch,3917,Jhagadia,522512,Vadkhunta
24,GUJARAT,488,Bharuch,3917,Jhagadia,522513,Machamadi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522514,Mungaj
24,GUJARAT,488,Bharuch,3917,Jhagadia,522515,Movi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522516,Yal
24,GUJARAT,488,Bharuch,3917,Jhagadia,522517,Kharetha
24,GUJARAT,488,Bharuch,3917,Jhagadia,522518,Vandarveli
24,GUJARAT,488,Bharuch,3917,Jhagadia,522519,Debar
24,GUJARAT,488,Bharuch,3917,Jhagadia,522520,Dholekham
24,GUJARAT,488,Bharuch,3917,Jhagadia,522521,Anjoli
24,GUJARAT,488,Bharuch,3917,Jhagadia,522522,Ramkot
24,GUJARAT,488,Bharuch,3917,Jhagadia,522523,Ashnavi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522524,Navapara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522525,Goratia
24,GUJARAT,488,Bharuch,3917,Jhagadia,522526,Zazpor
24,GUJARAT,488,Bharuch,3917,Jhagadia,522527,Padal
24,GUJARAT,488,Bharuch,3917,Jhagadia,522528,Malpor (Dumala)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522529,Selod
24,GUJARAT,488,Bharuch,3917,Jhagadia,522530,Fulwadi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522531,Kapalsadi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522532,Boridara (Dumala)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522533,Mulad
24,GUJARAT,488,Bharuch,3917,Jhagadia,522534,Kharchi Bhilwada
24,GUJARAT,488,Bharuch,3917,Jhagadia,522535,Kharchi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522536,Untia
24,GUJARAT,488,Bharuch,3917,Jhagadia,522537,Sardarpura
24,GUJARAT,488,Bharuch,3917,Jhagadia,522538,Dadheda
24,GUJARAT,488,Bharuch,3917,Jhagadia,522539,Talodara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522540,Navagam Mota
24,GUJARAT,488,Bharuch,3917,Jhagadia,522541,Rajpore
24,GUJARAT,488,Bharuch,3917,Jhagadia,522542,Moran
24,GUJARAT,488,Bharuch,3917,Jhagadia,522543,Shiyali
24,GUJARAT,488,Bharuch,3917,Jhagadia,522544,Anadhara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522545,Kotiamau
24,GUJARAT,488,Bharuch,3917,Jhagadia,522546,Kolivada
24,GUJARAT,488,Bharuch,3917,Jhagadia,522547,Undi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522548,Kochbar
24,GUJARAT,488,Bharuch,3917,Jhagadia,522549,Fichvada (Dumala)
24,GUJARAT,488,Bharuch,3917,Jhagadia,522550,Valpore
24,GUJARAT,488,Bharuch,3917,Jhagadia,522551,Galiba
24,GUJARAT,488,Bharuch,3917,Jhagadia,522552,Timla
24,GUJARAT,488,Bharuch,3917,Jhagadia,522553,Vadpan
24,GUJARAT,488,Bharuch,3917,Jhagadia,522554,Kuri
24,GUJARAT,488,Bharuch,3917,Jhagadia,522555,Gambhirpara
24,GUJARAT,488,Bharuch,3917,Jhagadia,522556,Bhojpor
24,GUJARAT,488,Bharuch,3917,Jhagadia,522557,Vasna
24,GUJARAT,488,Bharuch,3917,Jhagadia,522558,Borjai
24,GUJARAT,488,Bharuch,3917,Jhagadia,522559,Randedi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522560,Limet
24,GUJARAT,488,Bharuch,3917,Jhagadia,522561,Panvadi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522562,Dharoli
24,GUJARAT,488,Bharuch,3917,Jhagadia,522563,Ambos
24,GUJARAT,488,Bharuch,3917,Jhagadia,522564,Mota Malpor
24,GUJARAT,488,Bharuch,3917,Jhagadia,522565,Moriyana
24,GUJARAT,488,Bharuch,3917,Jhagadia,522566,Fokdi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522567,Kantipada
24,GUJARAT,488,Bharuch,3917,Jhagadia,522568,Shankoi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522569,Bilatha
24,GUJARAT,488,Bharuch,3917,Jhagadia,522570,Rupghat
24,GUJARAT,488,Bharuch,3917,Jhagadia,522571,Varkhadi
24,GUJARAT,488,Bharuch,3917,Jhagadia,522572,Kakadpada
24,GUJARAT,488,Bharuch,3917,Jhagadia,522573,Kund
24,GUJARAT,488,Bharuch,3917,Jhagadia,522574,Zarna
24,GUJARAT,488,Bharuch,3918,Anklesvar,522575,Anklesvar
24,GUJARAT,488,Bharuch,3918,Anklesvar,522576,Dhanturiya
24,GUJARAT,488,Bharuch,3918,Anklesvar,522577,Taria
24,GUJARAT,488,Bharuch,3918,Anklesvar,522578,Matied
24,GUJARAT,488,Bharuch,3918,Anklesvar,522579,Haripura
24,GUJARAT,488,Bharuch,3918,Anklesvar,522580,Sakkarpor
24,GUJARAT,488,Bharuch,3918,Anklesvar,522581,Sarfuddin
24,GUJARAT,488,Bharuch,3918,Anklesvar,522582,Borbhatha
24,GUJARAT,488,Bharuch,3918,Anklesvar,522583,Borbhatha Bet
24,GUJARAT,488,Bharuch,3918,Anklesvar,522584,Chhapra
24,GUJARAT,488,Bharuch,3918,Anklesvar,522585,Kansiya
24,GUJARAT,488,Bharuch,3918,Anklesvar,522586,Mandvabuzarg
24,GUJARAT,488,Bharuch,3918,Anklesvar,522587,Naugama
24,GUJARAT,488,Bharuch,3918,Anklesvar,522588,Samor
24,GUJARAT,488,Bharuch,3918,Anklesvar,522589,Surwadi
24,GUJARAT,488,Bharuch,3918,Anklesvar,522590,Divi
24,GUJARAT,488,Bharuch,3918,Anklesvar,522591,Diva
24,GUJARAT,488,Bharuch,3918,Anklesvar,522592,Pungam
24,GUJARAT,488,Bharuch,3918,Anklesvar,522593,Sajod
24,GUJARAT,488,Bharuch,3918,Anklesvar,522594,Kanwa
24,GUJARAT,488,Bharuch,3918,Anklesvar,522595,Nangal
24,GUJARAT,488,Bharuch,3918,Anklesvar,522596,Boidara
24,GUJARAT,488,Bharuch,3918,Anklesvar,522597,Motali
24,GUJARAT,488,Bharuch,3918,Anklesvar,522598,Amrutpura
24,GUJARAT,488,Bharuch,3918,Anklesvar,522599,Uchhali
24,GUJARAT,488,Bharuch,3918,Anklesvar,522600,Kararvel
24,GUJARAT,488,Bharuch,3918,Anklesvar,522601,Dadhal
24,GUJARAT,488,Bharuch,3918,Anklesvar,522602,Piraman (Part)
24,GUJARAT,488,Bharuch,3918,Anklesvar,522603,Amboli
24,GUJARAT,488,Bharuch,3918,Anklesvar,522604,Adol
24,GUJARAT,488,Bharuch,3918,Anklesvar,522605,Hajat
24,GUJARAT,488,Bharuch,3918,Anklesvar,522606,Sarthan
24,GUJARAT,488,Bharuch,3918,Anklesvar,522607,Motwan
24,GUJARAT,488,Bharuch,3918,Anklesvar,522608,Telva
24,GUJARAT,488,Bharuch,3918,Anklesvar,522609,Piludara
24,GUJARAT,488,Bharuch,3918,Anklesvar,522610,Umarwada
24,GUJARAT,488,Bharuch,3918,Anklesvar,522611,Kapodara
24,GUJARAT,488,Bharuch,3918,Anklesvar,522612,Kosamadi
24,GUJARAT,488,Bharuch,3918,Anklesvar,522613,Jitali
24,GUJARAT,488,Bharuch,3918,Anklesvar,522614,Piprod
24,GUJARAT,488,Bharuch,3918,Anklesvar,522615,Avadar
24,GUJARAT,488,Bharuch,3918,Anklesvar,522616,Pardi Mokha
24,GUJARAT,488,Bharuch,3918,Anklesvar,522617,Sangpor
24,GUJARAT,488,Bharuch,3918,Anklesvar,522618,Bakrol
24,GUJARAT,488,Bharuch,3918,Anklesvar,522619,Safipura
24,GUJARAT,488,Bharuch,3918,Anklesvar,522620,Alonj
24,GUJARAT,488,Bharuch,3918,Anklesvar,522621,Pardi Idris
24,GUJARAT,488,Bharuch,3918,Anklesvar,522622,Karmali
24,GUJARAT,488,Bharuch,3918,Anklesvar,522623,Panoli
24,GUJARAT,488,Bharuch,3918,Anklesvar,522624,Kharod
24,GUJARAT,488,Bharuch,3918,Anklesvar,522625,Bhadi
24,GUJARAT,488,Bharuch,3918,Anklesvar,522626,Ravidra
24,GUJARAT,488,Bharuch,3918,Anklesvar,522627,Adadara
24,GUJARAT,488,Bharuch,3918,Anklesvar,522628,Sisodara
24,GUJARAT,488,Bharuch,3918,Anklesvar,522629,Utiyadara
24,GUJARAT,488,Bharuch,3918,Anklesvar,522630,Bharan
24,GUJARAT,488,Bharuch,3918,Anklesvar,522631,Andada (CT)
24,GUJARAT,488,Bharuch,3918,Anklesvar,522632,Gadkhol (CT)
24,GUJARAT,488,Bharuch,3918,Anklesvar,522633,Sarangpore (CT)
24,GUJARAT,488,Bharuch,3918,Anklesvar,522634,Bhadkodara (CT)
24,GUJARAT,488,Bharuch,3918,Anklesvar,522635,Sanjali (CT)
24,GUJARAT,488,Bharuch,3918,Anklesvar,522636,"Anklesvar ( Diva, Divi & Borbhatha New Vasahat) (OG) (Ward 13)"
24,GUJARAT,488,Bharuch,3918,Anklesvar,522637,"Anklesvar ( Diva, Divi & Borbhatha New Vasahat) (OG) (Ward 14)"
24,GUJARAT,488,Bharuch,3918,Anklesvar,522638,"Anklesvar ( Diva, Divi & Borbhatha New Vasahat) (OG) (Ward 15)"
24,GUJARAT,488,Bharuch,3918,Anklesvar,522639,Piraman (OG) (Part) 
24,GUJARAT,488,Bharuch,3919,Hansot,522640,Hansot
24,GUJARAT,488,Bharuch,3919,Hansot,522641,Ambheta
24,GUJARAT,488,Bharuch,3919,Hansot,522642,Pardi
24,GUJARAT,488,Bharuch,3919,Hansot,522643,Hansot
